Timestamp,Eye State,Score
2023-10-10 14:04:24,0,0
2023-10-10 14:04:24,0,0
2023-10-10 14:04:25,0,0
2023-10-10 14:04:25,0,0
2023-10-10 14:04:25,0,0
2023-10-10 14:04:26,0,0
2023-10-10 14:04:26,0,0
2023-10-10 14:04:26,1,1
2023-10-10 14:04:27,1,2
2023-10-10 14:04:28,1,3
2023-10-10 14:04:28,1,4
2023-10-10 14:04:29,1,5
2023-10-10 14:04:29,1,6
2023-10-10 14:04:30,1,7
2023-10-10 14:04:30,1,8
2023-10-10 14:04:31,0,7
2023-10-10 14:04:31,1,8
2023-10-10 14:04:32,1,9
2023-10-10 14:04:32,1,10
2023-10-10 14:04:33,0,9
2023-10-10 14:04:33,1,10
2023-10-10 14:04:34,1,11
2023-10-10 14:04:34,1,12
2023-10-10 14:04:35,1,13
2023-10-10 14:04:35,1,14
2023-10-10 14:04:36,1,15
2023-10-10 14:04:37,1,16
2023-10-10 14:04:37,0,15
2023-10-10 14:04:38,1,16
2023-10-10 14:04:38,1,17
2023-10-10 14:04:39,1,18
