Timestamp,Eye State,Score
2023-10-17 11:57:37,1,20
2023-10-17 11:57:37,0,19
2023-10-17 11:57:38,1,20
2023-10-17 11:57:38,1,19
2023-10-17 11:57:39,1,20
2023-10-17 11:57:39,1,19
2023-10-17 11:57:40,1,20
2023-10-17 11:57:40,1,19
2023-10-17 11:57:41,1,20
2023-10-17 11:57:41,1,19
2023-10-17 11:57:42,1,20
2023-10-17 11:57:42,1,19
2023-10-17 11:57:43,1,20
2023-10-17 11:57:43,1,19
2023-10-17 11:57:44,1,20
2023-10-17 11:57:44,1,19
2023-10-17 11:57:45,1,20
2023-10-17 11:57:45,1,19
2023-10-17 11:57:45,1,20
2023-10-17 11:57:46,1,19
2023-10-17 11:57:46,1,20
2023-10-17 11:57:47,1,19
2023-10-17 11:57:47,1,20
2023-10-17 11:57:47,1,19
2023-10-17 11:57:48,0,18
2023-10-17 11:57:48,0,17
2023-10-17 11:57:48,0,16
2023-10-17 11:57:48,0,15
2023-10-17 11:57:48,0,14
2023-10-17 11:57:48,0,13
2023-10-17 11:57:48,0,12
2023-10-17 11:57:48,0,11
2023-10-17 11:57:48,0,10
2023-10-17 11:57:49,0,9
2023-10-17 11:57:49,1,10
2023-10-17 11:57:50,1,11
2023-10-17 11:57:50,1,12
2023-10-17 11:57:51,1,13
2023-10-17 11:57:51,1,14
2023-10-17 11:57:52,1,15
2023-10-17 11:57:52,1,16
2023-10-17 11:57:53,1,17
2023-10-17 11:57:53,1,18
2023-10-17 11:57:54,1,19
2023-10-17 11:57:54,1,20
2023-10-17 11:57:55,1,19
2023-10-17 11:57:55,1,20
2023-10-17 11:57:56,1,19
2023-10-17 11:57:56,1,20
2023-10-17 11:57:56,1,19
2023-10-17 11:57:56,1,20
2023-10-17 11:57:56,1,19
2023-10-17 11:57:56,1,20
2023-10-17 11:57:57,1,19
2023-10-17 11:57:57,1,20
2023-10-17 11:57:58,1,19
2023-10-17 11:57:58,1,20
2023-10-17 11:57:59,1,19
2023-10-17 11:57:59,1,20
2023-10-17 11:58:00,1,19
2023-10-17 11:58:00,1,20
2023-10-17 11:58:01,1,19
