Timestamp,Eye State,Score
2023-10-17 11:45:28,0,0
2023-10-17 11:45:29,0,0
2023-10-17 11:45:29,0,0
2023-10-17 11:45:29,0,0
2023-10-17 11:45:29,0,0
2023-10-17 11:45:29,0,0
2023-10-17 11:45:30,0,0
2023-10-17 11:45:30,0,0
2023-10-17 11:45:30,0,0
2023-10-17 11:45:30,0,0
2023-10-17 11:45:30,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:31,0,0
2023-10-17 11:45:32,0,0
2023-10-17 11:45:32,0,0
2023-10-17 11:45:32,0,0
2023-10-17 11:45:32,0,0
2023-10-17 11:45:32,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:33,0,0
2023-10-17 11:45:34,0,0
2023-10-17 11:45:34,0,0
2023-10-17 11:45:34,0,0
2023-10-17 11:45:34,0,0
2023-10-17 11:45:35,0,0
2023-10-17 11:45:40,0,0
2023-10-17 11:45:40,0,0
2023-10-17 11:45:41,0,0
2023-10-17 11:45:41,0,0
2023-10-17 11:45:41,0,0
2023-10-17 11:45:41,0,0
2023-10-17 11:45:41,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:42,0,0
2023-10-17 11:45:43,0,0
2023-10-17 11:45:43,0,0
2023-10-17 11:45:43,0,0
2023-10-17 11:45:43,0,0
2023-10-17 11:45:44,0,0
2023-10-17 11:45:44,0,0
2023-10-17 11:45:44,0,0
2023-10-17 11:45:44,0,0
2023-10-17 11:45:44,0,0
2023-10-17 11:45:45,0,0
2023-10-17 11:45:45,0,0
2023-10-17 11:45:45,0,0
2023-10-17 11:45:45,0,0
2023-10-17 11:45:45,0,0
2023-10-17 11:45:46,0,0
2023-10-17 11:45:46,0,0
2023-10-17 11:45:46,0,0
2023-10-17 11:45:46,0,0
2023-10-17 11:45:46,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:47,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:48,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:49,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:50,0,0
2023-10-17 11:45:51,0,0
2023-10-17 11:45:52,0,0
2023-10-17 11:45:52,0,0
2023-10-17 11:45:52,0,0
2023-10-17 11:45:52,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:53,0,0
2023-10-17 11:45:54,0,0
2023-10-17 11:45:54,0,0
2023-10-17 11:45:54,0,0
2023-10-17 11:45:54,0,0
2023-10-17 11:45:54,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:55,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:56,0,0
2023-10-17 11:45:57,0,0
2023-10-17 11:45:57,0,0
2023-10-17 11:45:57,0,0
2023-10-17 11:45:57,0,0
2023-10-17 11:45:57,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:58,0,0
2023-10-17 11:45:59,0,0
2023-10-17 11:45:59,0,0
2023-10-17 11:45:59,0,0
2023-10-17 11:45:59,0,0
2023-10-17 11:46:00,1,1
2023-10-17 11:46:00,1,2
2023-10-17 11:46:00,1,3
2023-10-17 11:46:00,1,4
2023-10-17 11:46:01,1,5
2023-10-17 11:46:01,1,6
2023-10-17 11:46:01,1,7
2023-10-17 11:46:01,1,8
2023-10-17 11:46:01,1,9
2023-10-17 11:46:02,1,10
2023-10-17 11:46:02,1,11
2023-10-17 11:46:02,1,12
2023-10-17 11:46:02,1,13
2023-10-17 11:46:02,1,14
2023-10-17 11:46:03,1,15
2023-10-17 11:46:03,1,16
2023-10-17 11:46:03,1,17
2023-10-17 11:46:03,0,16
2023-10-17 11:46:04,0,15
2023-10-17 11:46:04,0,14
2023-10-17 11:46:04,0,13
2023-10-17 11:46:04,0,12
2023-10-17 11:46:04,0,11
2023-10-17 11:46:05,0,10
2023-10-17 11:46:05,0,9
2023-10-17 11:46:05,0,8
2023-10-17 11:46:05,0,7
2023-10-17 11:46:06,0,6
2023-10-17 11:46:06,0,5
2023-10-17 11:46:06,0,4
2023-10-17 11:46:06,0,3
2023-10-17 11:46:07,0,2
2023-10-17 11:46:07,0,1
2023-10-17 11:46:07,0,0
2023-10-17 11:46:07,0,0
2023-10-17 11:46:08,0,0
2023-10-17 11:46:08,0,0
2023-10-17 11:46:08,0,0
2023-10-17 11:46:08,0,0
2023-10-17 11:46:08,0,0
2023-10-17 11:46:09,0,0
2023-10-17 11:46:09,0,0
2023-10-17 11:46:09,0,0
2023-10-17 11:46:09,0,0
2023-10-17 11:46:09,0,0
2023-10-17 11:46:10,0,0
2023-10-17 11:46:10,0,0
2023-10-17 11:46:10,0,0
2023-10-17 11:46:10,0,0
2023-10-17 11:46:11,0,0
2023-10-17 11:46:11,0,0
2023-10-17 11:46:11,1,1
2023-10-17 11:46:11,1,2
2023-10-17 11:46:12,1,3
2023-10-17 11:46:12,1,4
2023-10-17 11:46:12,1,5
2023-10-17 11:46:12,1,6
2023-10-17 11:46:12,1,7
2023-10-17 11:46:13,1,8
2023-10-17 11:46:13,1,9
2023-10-17 11:46:13,1,10
2023-10-17 11:46:13,1,11
2023-10-17 11:46:14,1,12
2023-10-17 11:46:14,1,13
2023-10-17 11:46:14,1,14
2023-10-17 11:46:14,1,15
2023-10-17 11:46:15,1,16
2023-10-17 11:46:15,1,17
2023-10-17 11:46:15,1,18
2023-10-17 11:46:15,1,19
2023-10-17 11:46:16,1,20
2023-10-17 11:46:16,1,19
2023-10-17 11:46:16,1,20
2023-10-17 11:46:16,1,19
2023-10-17 11:46:17,1,20
2023-10-17 11:46:17,1,19
2023-10-17 11:46:17,1,20
2023-10-17 11:46:17,1,19
2023-10-17 11:46:18,1,20
2023-10-17 11:46:18,1,19
2023-10-17 11:46:18,1,20
2023-10-17 11:46:19,1,19
2023-10-17 11:46:19,1,20
2023-10-17 11:46:19,1,19
2023-10-17 11:46:19,1,20
2023-10-17 11:46:19,1,19
2023-10-17 11:46:20,1,20
2023-10-17 11:46:20,0,19
2023-10-17 11:46:20,0,18
2023-10-17 11:46:20,0,17
2023-10-17 11:46:21,0,16
2023-10-17 11:46:21,0,15
2023-10-17 11:46:21,0,14
2023-10-17 11:46:21,0,13
2023-10-17 11:46:21,0,12
2023-10-17 11:46:22,0,11
2023-10-17 11:46:22,0,10
2023-10-17 11:46:22,0,9
2023-10-17 11:46:22,0,8
2023-10-17 11:46:22,0,7
2023-10-17 11:46:23,0,6
2023-10-17 11:46:23,0,5
2023-10-17 11:46:23,0,4
2023-10-17 11:46:23,0,3
2023-10-17 11:46:24,0,2
2023-10-17 11:46:24,0,1
2023-10-17 11:46:24,0,0
2023-10-17 11:46:24,0,0
2023-10-17 11:46:24,0,0
2023-10-17 11:46:25,0,0
2023-10-17 11:46:25,0,0
2023-10-17 11:46:25,0,0
2023-10-17 11:46:25,0,0
2023-10-17 11:46:26,0,0
2023-10-17 11:46:26,0,0
2023-10-17 11:46:26,0,0
2023-10-17 11:46:26,0,0
2023-10-17 11:46:27,0,0
2023-10-17 11:46:27,0,0
2023-10-17 11:46:27,0,0
2023-10-17 11:46:27,0,0
2023-10-17 11:46:27,0,0
2023-10-17 11:46:28,0,0
2023-10-17 11:46:28,0,0
2023-10-17 11:46:28,0,0
2023-10-17 11:46:28,0,0
2023-10-17 11:46:29,0,0
2023-10-17 11:46:29,0,0
2023-10-17 11:46:29,0,0
2023-10-17 11:46:29,0,0
2023-10-17 11:46:29,0,0
2023-10-17 11:46:30,0,0
2023-10-17 11:46:30,0,0
2023-10-17 11:46:30,0,0
2023-10-17 11:46:30,0,0
2023-10-17 11:46:30,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:31,0,0
2023-10-17 11:46:32,0,0
2023-10-17 11:46:32,1,1
2023-10-17 11:46:32,1,2
2023-10-17 11:46:33,1,3
2023-10-17 11:46:33,1,4
2023-10-17 11:46:33,1,5
2023-10-17 11:46:33,1,6
2023-10-17 11:46:33,1,7
2023-10-17 11:46:33,1,8
2023-10-17 11:46:34,1,9
2023-10-17 11:46:34,1,10
2023-10-17 11:46:34,1,11
2023-10-17 11:46:34,1,12
2023-10-17 11:46:34,1,13
2023-10-17 11:46:35,1,14
2023-10-17 11:46:35,1,15
2023-10-17 11:46:35,1,16
2023-10-17 11:46:35,1,17
2023-10-17 11:46:35,1,18
2023-10-17 11:46:36,1,19
2023-10-17 11:46:36,1,20
