Timestamp,Eye State,Score
2023-10-10 14:05:18,0,0
2023-10-10 14:05:18,0,0
2023-10-10 14:05:19,0,0
2023-10-10 14:05:19,0,0
2023-10-10 14:05:20,0,0
2023-10-10 14:05:21,0,0
2023-10-10 14:05:21,0,0
2023-10-10 14:05:21,0,0
2023-10-10 14:05:22,0,0
2023-10-10 14:05:22,0,0
2023-10-10 14:05:23,0,0
2023-10-10 14:05:23,1,1
2023-10-10 14:05:24,0,0
2023-10-10 14:05:25,0,0
2023-10-10 14:05:25,0,0
2023-10-10 14:05:26,0,0
2023-10-10 14:05:26,0,0
2023-10-10 14:05:26,0,0
2023-10-10 14:05:27,0,0
2023-10-10 14:05:27,0,0
2023-10-10 14:05:28,0,0
2023-10-10 14:05:28,0,0
2023-10-10 14:05:29,0,0
2023-10-10 14:05:29,0,0
2023-10-10 14:05:30,0,0
2023-10-10 14:05:30,1,1
2023-10-10 14:05:31,1,2
2023-10-10 14:05:31,1,3
2023-10-10 14:05:32,1,4
2023-10-10 14:05:32,0,3
2023-10-10 14:05:33,0,2
2023-10-10 14:05:33,1,3
2023-10-10 14:05:34,0,2
2023-10-10 14:05:34,0,1
2023-10-10 14:05:35,0,0
2023-10-10 14:05:35,0,0
2023-10-10 14:05:36,0,0
2023-10-10 14:05:36,0,0
2023-10-10 14:05:37,0,0
2023-10-10 14:05:37,0,0
2023-10-10 14:05:38,0,0
2023-10-10 14:05:38,0,0
2023-10-10 14:05:39,0,0
2023-10-10 14:05:39,0,0
2023-10-10 14:05:40,0,0
2023-10-10 14:05:40,0,0
2023-10-10 14:05:41,0,0
2023-10-10 14:05:41,0,0
2023-10-10 14:05:41,0,0
2023-10-10 14:05:41,0,0
2023-10-10 14:05:42,0,0
2023-10-10 14:05:42,0,0
2023-10-10 14:05:42,0,0
2023-10-10 14:05:43,0,0
2023-10-10 14:05:43,0,0
2023-10-10 14:05:43,1,1
2023-10-10 14:05:44,1,2
2023-10-10 14:05:44,1,3
2023-10-10 14:05:44,1,4
2023-10-10 14:05:45,0,3
2023-10-10 14:05:45,1,4
2023-10-10 14:05:45,1,5
2023-10-10 14:05:45,1,6
2023-10-10 14:05:46,0,5
2023-10-10 14:05:46,1,6
2023-10-10 14:05:46,1,7
2023-10-10 14:05:47,1,8
2023-10-10 14:05:47,1,9
2023-10-10 14:05:47,1,10
2023-10-10 14:05:48,1,11
2023-10-10 14:05:48,1,12
2023-10-10 14:05:48,1,13
2023-10-10 14:05:49,1,14
2023-10-10 14:05:49,1,15
2023-10-10 14:05:50,1,16
2023-10-10 14:05:50,0,15
2023-10-10 14:05:51,0,14
2023-10-10 14:05:51,1,15
2023-10-10 14:05:52,0,14
2023-10-10 14:05:52,0,13
2023-10-10 14:05:53,0,12
2023-10-10 14:05:53,0,11
2023-10-10 14:05:54,0,10
2023-10-10 14:05:54,0,9
2023-10-10 14:05:55,0,8
2023-10-10 14:05:55,0,7
2023-10-10 14:05:56,0,6
2023-10-10 14:05:56,0,5
2023-10-10 14:05:56,0,4
2023-10-10 14:05:57,0,3
2023-10-10 14:05:57,0,2
2023-10-10 14:05:58,0,1
2023-10-10 14:05:58,0,0
2023-10-10 14:05:59,1,1
2023-10-10 14:05:59,1,2
2023-10-10 14:06:00,0,1
2023-10-10 14:06:00,1,2
2023-10-10 14:06:01,1,3
2023-10-10 14:06:01,0,2
2023-10-10 14:06:02,1,3
2023-10-10 14:06:02,1,4
2023-10-10 14:06:03,0,3
2023-10-10 14:06:03,0,2
2023-10-10 14:06:04,0,1
2023-10-10 14:06:04,0,0
2023-10-10 14:06:05,0,0
2023-10-10 14:06:05,0,0
2023-10-10 14:06:06,0,0
2023-10-10 14:06:06,0,0
2023-10-10 14:06:07,0,0
2023-10-10 14:06:07,1,1
