Timestamp,Eye State,Score
2023-10-11 14:34:09,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:10,0,0
2023-10-11 14:34:11,0,0
2023-10-11 14:34:11,0,0
2023-10-11 14:34:11,0,0
2023-10-11 14:34:11,1,1
2023-10-11 14:34:11,1,2
2023-10-11 14:34:12,1,3
2023-10-11 14:34:12,1,4
2023-10-11 14:34:12,1,5
2023-10-11 14:34:12,1,6
2023-10-11 14:34:12,1,7
2023-10-11 14:34:13,1,8
2023-10-11 14:34:13,1,9
2023-10-11 14:34:13,1,10
2023-10-11 14:34:13,1,11
2023-10-11 14:34:13,1,12
2023-10-11 14:34:13,1,13
2023-10-11 14:34:14,1,14
2023-10-11 14:34:14,1,15
2023-10-11 14:34:14,1,16
2023-10-11 14:34:14,1,17
2023-10-11 14:34:14,1,18
2023-10-11 14:34:15,0,17
2023-10-11 14:34:15,0,16
2023-10-11 14:34:15,0,15
2023-10-11 14:34:15,0,14
2023-10-11 14:34:15,0,13
2023-10-11 14:34:15,0,12
2023-10-11 14:34:16,1,13
2023-10-11 14:34:16,1,14
2023-10-11 14:34:16,1,15
2023-10-11 14:34:17,1,16
2023-10-11 14:34:17,1,17
