Timestamp,Eye State,Score
2023-10-10 11:05:37,0,0
2023-10-10 11:05:37,0,0
2023-10-10 11:05:38,1,1
2023-10-10 11:05:38,1,2
2023-10-10 11:05:39,1,3
2023-10-10 11:05:39,0,2
2023-10-10 11:05:40,1,3
2023-10-10 11:05:40,1,4
2023-10-10 11:05:41,1,5
2023-10-10 11:05:41,0,4
2023-10-10 11:05:41,0,3
2023-10-10 11:05:42,0,2
2023-10-10 11:05:42,1,3
2023-10-10 11:05:43,0,2
2023-10-10 11:05:43,0,1
2023-10-10 11:05:44,1,2
2023-10-10 11:05:44,0,1
2023-10-10 11:05:45,1,2
2023-10-10 11:05:45,0,1
2023-10-10 11:05:46,1,2
2023-10-10 11:05:46,0,1
2023-10-10 11:05:47,0,0
2023-10-10 11:05:47,0,0
